TIME,CH2,,,Model,MSO4054
-7.19E-01,1.44,,,,
-7.18E-01,1.36,,,,
-7.18E-01,1.52,,,,
-7.18E-01,1.68,,,,
-7.17E-01,1.68,,,,
-7.17E-01,1.52,,,,
-7.16E-01,1.68,,,,
-7.16E-01,1.68,,,,
-7.16E-01,1.52,,,,
-7.15E-01,1.6,,,,
-7.15E-01,1.6,,,,
-7.14E-01,1.6,,,,
-7.14E-01,1.52,,,,
-7.14E-01,1.6,,,,
-7.13E-01,1.44,,,,
-7.13E-01,1.36,,,,
-7.12E-01,1.92,,,,
-7.12E-01,1.6,,,,
-7.12E-01,1.36,,,,
-7.11E-01,1.36,,,,
-7.11E-01,1.6,,,,
-7.10E-01,1.52,,,,
-7.10E-01,1.52,,,,
-7.10E-01,1.52,,,,
-7.09E-01,1.52,,,,
-7.09E-01,1.6,,,,
-7.08E-01,1.44,,,,
-7.08E-01,1.6,,,,
-7.08E-01,1.44,,,,
-7.07E-01,1.52,,,,
-7.07E-01,1.44,,,,
-7.06E-01,1.44,,,,
-7.06E-01,1.52,,,,
-7.06E-01,1.68,,,,
-7.05E-01,1.6,,,,
-7.05E-01,1.44,,,,
-7.04E-01,1.36,,,,
-7.04E-01,1.6,,,,
-7.04E-01,1.6,,,,
-7.03E-01,1.44,,,,
-7.03E-01,1.44,,,,
-7.02E-01,1.52,,,,
-7.02E-01,1.44,,,,
-7.02E-01,1.76,,,,
-7.01E-01,1.6,,,,
-7.01E-01,1.44,,,,
-7.00E-01,1.6,,,,
-7.00E-01,1.52,,,,
-7.00E-01,1.44,,,,
-6.99E-01,1.6,,,,
-6.99E-01,1.6,,,,
-6.98E-01,1.6,,,,
-6.98E-01,1.52,,,,
-6.98E-01,1.68,,,,
-6.97E-01,1.36,,,,
-6.97E-01,1.6,,,,
-6.96E-01,1.52,,,,
-6.96E-01,1.52,,,,
-6.96E-01,1.52,,,,
-6.95E-01,1.44,,,,
-6.95E-01,1.52,,,,
-6.94E-01,1.6,,,,
-6.94E-01,1.52,,,,
-6.94E-01,1.6,,,,
-6.93E-01,1.6,,,,
-6.93E-01,1.52,,,,
-6.92E-01,1.6,,,,
-6.92E-01,1.52,,,,
-6.92E-01,1.52,,,,
-6.91E-01,1.52,,,,
-6.91E-01,1.44,,,,
-6.90E-01,1.36,,,,
-6.90E-01,1.6,,,,
-6.90E-01,1.6,,,,
-6.89E-01,1.68,,,,
-6.89E-01,1.44,,,,
-6.88E-01,1.52,,,,
-6.88E-01,1.6,,,,
-6.88E-01,1.52,,,,
-6.87E-01,1.52,,,,
-6.87E-01,1.44,,,,
-6.86E-01,1.68,,,,
-6.86E-01,1.6,,,,
-6.86E-01,1.68,,,,
-6.85E-01,1.44,,,,
-6.85E-01,1.44,,,,
-6.84E-01,1.52,,,,
-6.84E-01,1.84,,,,
-6.84E-01,1.44,,,,
-6.83E-01,1.44,,,,
-6.83E-01,1.6,,,,
-6.82E-01,1.52,,,,
-6.82E-01,1.6,,,,
-6.82E-01,1.44,,,,
-6.81E-01,1.52,,,,
-6.81E-01,1.52,,,,
-6.80E-01,1.6,,,,
-6.80E-01,1.44,,,,
-6.80E-01,1.6,,,,
-6.79E-01,1.6,,,,
-6.79E-01,1.6,,,,
-6.78E-01,1.52,,,,
-6.78E-01,1.44,,,,
-6.78E-01,1.44,,,,
-6.77E-01,1.52,,,,
-6.77E-01,1.52,,,,
-6.76E-01,1.6,,,,
-6.76E-01,1.52,,,,
-6.76E-01,1.44,,,,
-6.75E-01,1.6,,,,
-6.75E-01,1.36,,,,
-6.74E-01,1.6,,,,
-6.74E-01,1.68,,,,
-6.74E-01,1.52,,,,
-6.73E-01,1.6,,,,
-6.73E-01,1.44,,,,
-6.72E-01,1.6,,,,
-6.72E-01,1.6,,,,
-6.72E-01,1.52,,,,
-6.71E-01,1.52,,,,
-6.71E-01,1.52,,,,
-6.70E-01,1.52,,,,
-6.70E-01,1.44,,,,
-6.70E-01,1.6,,,,
-6.69E-01,1.52,,,,
-6.69E-01,1.6,,,,
-6.68E-01,1.68,,,,
-6.68E-01,1.52,,,,
-6.68E-01,1.36,,,,
-6.67E-01,1.44,,,,
-6.67E-01,1.52,,,,
-6.66E-01,1.76,,,,
-6.66E-01,1.44,,,,
-6.66E-01,1.52,,,,
-6.65E-01,1.52,,,,
-6.65E-01,1.36,,,,
-6.64E-01,1.44,,,,
-6.64E-01,1.44,,,,
-6.64E-01,1.68,,,,
-6.63E-01,1.76,,,,
-6.63E-01,1.6,,,,
-6.62E-01,1.44,,,,
-6.62E-01,1.6,,,,
-6.62E-01,1.68,,,,
-6.61E-01,1.6,,,,
-6.61E-01,1.44,,,,
-6.60E-01,1.52,,,,
-6.60E-01,1.6,,,,
-6.60E-01,1.44,,,,
-6.59E-01,1.36,,,,
-6.59E-01,1.6,,,,
-6.58E-01,1.76,,,,
-6.58E-01,1.6,,,,
-6.58E-01,1.44,,,,
-6.57E-01,1.44,,,,
-6.57E-01,1.6,,,,
-6.56E-01,1.52,,,,
-6.56E-01,1.6,,,,
-6.56E-01,1.36,,,,
-6.55E-01,1.6,,,,
-6.55E-01,1.68,,,,
-6.54E-01,1.44,,,,
-6.54E-01,1.44,,,,
-6.54E-01,1.44,,,,
-6.53E-01,1.52,,,,
-6.53E-01,1.6,,,,
-6.52E-01,1.52,,,,
-6.52E-01,1.44,,,,
-6.52E-01,1.52,,,,
-6.51E-01,1.6,,,,
-6.51E-01,1.52,,,,
-6.50E-01,1.6,,,,
-6.50E-01,1.6,,,,
-6.50E-01,1.52,,,,
-6.49E-01,1.52,,,,
-6.49E-01,1.6,,,,
-6.48E-01,1.6,,,,
-6.48E-01,1.52,,,,
-6.48E-01,1.44,,,,
-6.47E-01,1.52,,,,
-6.47E-01,1.52,,,,
-6.46E-01,1.52,,,,
-6.46E-01,1.6,,,,
-6.46E-01,1.52,,,,
-6.45E-01,1.36,,,,
-6.45E-01,1.6,,,,
-6.44E-01,1.68,,,,
-6.44E-01,1.52,,,,
-6.44E-01,1.36,,,,
-6.43E-01,1.36,,,,
-6.43E-01,1.6,,,,
-6.42E-01,1.52,,,,
-6.42E-01,1.44,,,,
-6.42E-01,1.36,,,,
-6.41E-01,1.6,,,,
-6.41E-01,1.6,,,,
-6.40E-01,1.6,,,,
-6.40E-01,1.44,,,,
-6.40E-01,1.52,,,,
-6.39E-01,1.44,,,,
-6.39E-01,1.68,,,,
-6.38E-01,1.44,,,,
-6.38E-01,1.44,,,,
-6.38E-01,1.52,,,,
-6.37E-01,1.6,,,,
-6.37E-01,1.6,,,,
-6.36E-01,1.36,,,,
-6.36E-01,1.52,,,,
-6.36E-01,1.52,,,,
-6.35E-01,1.52,,,,
-6.35E-01,1.52,,,,
-6.34E-01,1.68,,,,
-6.34E-01,1.52,,,,
-6.34E-01,1.76,,,,
-6.33E-01,1.52,,,,
-6.33E-01,1.52,,,,
-6.32E-01,1.6,,,,
-6.32E-01,1.52,,,,
-6.32E-01,1.44,,,,
-6.31E-01,1.44,,,,
-6.31E-01,1.44,,,,
-6.30E-01,1.52,,,,
-6.30E-01,1.44,,,,
-6.30E-01,1.44,,,,
-6.29E-01,1.52,,,,
-6.29E-01,1.6,,,,
-6.28E-01,1.52,,,,
-6.28E-01,1.44,,,,
-6.28E-01,1.52,,,,
-6.27E-01,1.68,,,,
-6.27E-01,1.44,,,,
-6.26E-01,1.6,,,,
-6.26E-01,1.52,,,,
-6.26E-01,1.6,,,,
-6.25E-01,1.6,,,,
-6.25E-01,1.52,,,,
-6.24E-01,1.44,,,,
-6.24E-01,1.6,,,,
-6.24E-01,1.2,,,,
-6.23E-01,1.52,,,,
-6.23E-01,1.52,,,,
-6.22E-01,1.52,,,,
-6.22E-01,1.44,,,,
-6.22E-01,1.68,,,,
-6.21E-01,1.44,,,,
-6.21E-01,1.52,,,,
-6.20E-01,1.52,,,,
-6.20E-01,1.52,,,,
-6.20E-01,1.52,,,,
-6.19E-01,1.44,,,,
-6.19E-01,1.68,,,,
-6.18E-01,1.52,,,,
-6.18E-01,1.44,,,,
-6.18E-01,1.44,,,,
-6.17E-01,1.6,,,,
-6.17E-01,1.52,,,,
-6.16E-01,1.52,,,,
-6.16E-01,1.6,,,,
-6.16E-01,1.28,,,,
-6.15E-01,1.52,,,,
-6.15E-01,1.6,,,,
-6.14E-01,1.68,,,,
-6.14E-01,1.6,,,,
-6.14E-01,1.52,,,,
-6.13E-01,1.52,,,,
-6.13E-01,1.6,,,,
-6.12E-01,1.44,,,,
-6.12E-01,1.52,,,,
-6.12E-01,1.52,,,,
-6.11E-01,1.6,,,,
-6.11E-01,1.68,,,,
-6.10E-01,1.44,,,,
-6.10E-01,1.44,,,,
-6.10E-01,1.44,,,,
-6.09E-01,1.6,,,,
-6.09E-01,1.52,,,,
-6.08E-01,1.52,,,,
-6.08E-01,1.44,,,,
-6.08E-01,1.6,,,,
-6.07E-01,1.52,,,,
-6.07E-01,1.52,,,,
-6.06E-01,1.52,,,,
-6.06E-01,1.44,,,,
-6.06E-01,1.52,,,,
-6.05E-01,1.44,,,,
-6.05E-01,1.6,,,,
-6.04E-01,1.44,,,,
-6.04E-01,1.52,,,,
-6.04E-01,1.6,,,,
-6.03E-01,1.52,,,,
-6.03E-01,1.6,,,,
-6.02E-01,1.6,,,,
-6.02E-01,1.52,,,,
-6.02E-01,1.52,,,,
-6.01E-01,1.6,,,,
-6.01E-01,1.36,,,,
-6.00E-01,1.6,,,,
-6.00E-01,1.52,,,,
-6.00E-01,1.6,,,,
-5.99E-01,1.68,,,,
-5.99E-01,1.52,,,,
-5.98E-01,1.36,,,,
-5.98E-01,1.52,,,,
-5.98E-01,1.68,,,,
-5.97E-01,1.52,,,,
-5.97E-01,1.52,,,,
-5.96E-01,1.6,,,,
-5.96E-01,1.6,,,,
-5.96E-01,1.6,,,,
-5.95E-01,1.68,,,,
-5.95E-01,1.36,,,,
-5.94E-01,1.52,,,,
-5.94E-01,1.6,,,,
-5.94E-01,1.52,,,,
-5.93E-01,1.52,,,,
-5.93E-01,1.36,,,,
-5.92E-01,1.36,,,,
-5.92E-01,1.6,,,,
-5.92E-01,1.6,,,,
-5.91E-01,1.52,,,,
-5.91E-01,1.52,,,,
-5.90E-01,1.52,,,,
-5.90E-01,1.52,,,,
-5.90E-01,1.36,,,,
-5.89E-01,1.6,,,,
-5.89E-01,1.6,,,,
-5.88E-01,1.52,,,,
-5.88E-01,1.52,,,,
-5.88E-01,1.68,,,,
-5.87E-01,1.6,,,,
-5.87E-01,1.52,,,,
-5.86E-01,1.52,,,,
-5.86E-01,1.44,,,,
-5.86E-01,1.6,,,,
-5.85E-01,1.44,,,,
-5.85E-01,1.52,,,,
-5.84E-01,1.36,,,,
-5.84E-01,1.6,,,,
-5.84E-01,1.52,,,,
-5.83E-01,1.52,,,,
-5.83E-01,1.68,,,,
-5.82E-01,1.44,,,,
-5.82E-01,1.6,,,,
-5.82E-01,1.6,,,,
-5.81E-01,1.76,,,,
-5.81E-01,1.44,,,,
-5.80E-01,1.52,,,,
-5.80E-01,1.44,,,,
-5.80E-01,1.6,,,,
-5.79E-01,1.6,,,,
-5.79E-01,1.44,,,,
-5.78E-01,1.6,,,,
-5.78E-01,1.52,,,,
-5.78E-01,1.52,,,,
-5.77E-01,1.52,,,,
-5.77E-01,1.6,,,,
-5.76E-01,1.68,,,,
-5.76E-01,1.44,,,,
-5.76E-01,1.36,,,,
-5.75E-01,1.6,,,,
-5.75E-01,1.36,,,,
-5.74E-01,1.44,,,,
-5.74E-01,1.6,,,,
-5.74E-01,1.52,,,,
-5.73E-01,1.6,,,,
-5.73E-01,1.68,,,,
-5.72E-01,1.44,,,,
-5.72E-01,1.52,,,,
-5.72E-01,1.52,,,,
-5.71E-01,1.6,,,,
-5.71E-01,1.44,,,,
-5.70E-01,1.36,,,,
-5.70E-01,1.76,,,,
-5.70E-01,1.6,,,,
-5.69E-01,1.6,,,,
-5.69E-01,1.44,,,,
-5.68E-01,1.52,,,,
-5.68E-01,1.68,,,,
-5.68E-01,1.6,,,,
-5.67E-01,1.52,,,,
-5.67E-01,1.6,,,,
-5.66E-01,1.6,,,,
-5.66E-01,1.6,,,,
-5.66E-01,1.52,,,,
-5.65E-01,1.52,,,,
-5.65E-01,1.52,,,,
-5.64E-01,1.52,,,,
-5.64E-01,1.52,,,,
-5.64E-01,1.6,,,,
-5.63E-01,1.44,,,,
-5.63E-01,1.52,,,,
-5.62E-01,1.52,,,,
-5.62E-01,1.36,,,,
-5.62E-01,1.52,,,,
-5.61E-01,1.52,,,,
-5.61E-01,1.52,,,,
-5.60E-01,1.52,,,,
-5.60E-01,1.52,,,,
-5.60E-01,1.6,,,,
-5.59E-01,1.52,,,,
-5.59E-01,1.52,,,,
-5.58E-01,1.6,,,,
-5.58E-01,1.6,,,,
-5.58E-01,1.6,,,,
-5.57E-01,1.44,,,,
-5.57E-01,1.52,,,,
-5.56E-01,1.6,,,,
-5.56E-01,1.6,,,,
-5.56E-01,1.68,,,,
-5.55E-01,1.6,,,,
-5.55E-01,1.44,,,,
-5.54E-01,1.52,,,,
-5.54E-01,1.68,,,,
-5.54E-01,1.52,,,,
-5.53E-01,1.44,,,,
-5.53E-01,1.36,,,,
-5.52E-01,1.6,,,,
-5.52E-01,1.6,,,,
-5.52E-01,1.44,,,,
-5.51E-01,1.52,,,,
-5.51E-01,1.52,,,,
-5.50E-01,1.52,,,,
-5.50E-01,1.6,,,,
-5.50E-01,1.52,,,,
-5.49E-01,1.36,,,,
-5.49E-01,1.52,,,,
-5.48E-01,1.52,,,,
-5.48E-01,1.44,,,,
-5.48E-01,1.6,,,,
-5.47E-01,1.44,,,,
-5.47E-01,1.6,,,,
-5.46E-01,1.6,,,,
-5.46E-01,1.52,,,,
-5.46E-01,1.6,,,,
-5.45E-01,1.44,,,,
-5.45E-01,1.52,,,,
-5.44E-01,1.6,,,,
-5.44E-01,1.6,,,,
-5.44E-01,1.52,,,,
-5.43E-01,1.52,,,,
-5.43E-01,1.44,,,,
-5.42E-01,1.6,,,,
-5.42E-01,1.68,,,,
-5.42E-01,1.68,,,,
-5.41E-01,1.6,,,,
-5.41E-01,1.52,,,,
-5.40E-01,1.52,,,,
-5.40E-01,1.6,,,,
-5.40E-01,1.52,,,,
-5.39E-01,1.44,,,,
-5.39E-01,1.44,,,,
-5.38E-01,1.6,,,,
-5.38E-01,1.52,,,,
-5.38E-01,1.44,,,,
-5.37E-01,1.36,,,,
-5.37E-01,1.52,,,,
-5.36E-01,1.52,,,,
-5.36E-01,1.52,,,,
-5.36E-01,1.44,,,,
-5.35E-01,1.36,,,,
-5.35E-01,1.52,,,,
-5.34E-01,1.6,,,,
-5.34E-01,1.52,,,,
-5.34E-01,1.52,,,,
-5.33E-01,1.52,,,,
-5.33E-01,1.52,,,,
-5.32E-01,1.6,,,,
-5.32E-01,1.52,,,,
-5.32E-01,1.44,,,,
-5.31E-01,1.6,,,,
-5.31E-01,1.68,,,,
-5.30E-01,1.52,,,,
-5.30E-01,1.6,,,,
-5.30E-01,1.52,,,,
-5.29E-01,1.52,,,,
-5.29E-01,1.44,,,,
-5.28E-01,1.52,,,,
-5.28E-01,1.52,,,,
-5.28E-01,1.6,,,,
-5.27E-01,1.52,,,,
-5.27E-01,1.52,,,,
-5.26E-01,1.44,,,,
-5.26E-01,1.36,,,,
-5.26E-01,1.36,,,,
-5.25E-01,1.36,,,,
-5.25E-01,1.52,,,,
-5.24E-01,1.68,,,,
-5.24E-01,1.6,,,,
-5.24E-01,1.44,,,,
-5.23E-01,1.52,,,,
-5.23E-01,1.76,,,,
-5.22E-01,1.44,,,,
-5.22E-01,1.6,,,,
-5.22E-01,1.44,,,,
-5.21E-01,1.52,,,,
-5.21E-01,1.68,,,,
-5.20E-01,1.52,,,,
-5.20E-01,1.52,,,,
-5.20E-01,1.36,,,,
-5.19E-01,1.52,,,,
-5.19E-01,1.52,,,,
-5.18E-01,1.6,,,,
-5.18E-01,1.6,,,,
-5.18E-01,1.68,,,,
-5.17E-01,1.6,,,,
-5.17E-01,1.44,,,,
-5.16E-01,1.52,,,,
-5.16E-01,1.44,,,,
-5.16E-01,1.6,,,,
-5.15E-01,1.44,,,,
-5.15E-01,1.36,,,,
-5.14E-01,1.68,,,,
-5.14E-01,1.44,,,,
-5.14E-01,1.52,,,,
-5.13E-01,1.52,,,,
-5.13E-01,1.6,,,,
-5.12E-01,1.6,,,,
-5.12E-01,1.76,,,,
-5.12E-01,1.52,,,,
-5.11E-01,1.52,,,,
-5.11E-01,1.52,,,,
-5.10E-01,1.6,,,,
-5.10E-01,1.36,,,,
-5.10E-01,1.36,,,,
-5.09E-01,1.6,,,,
-5.09E-01,1.68,,,,
-5.08E-01,1.6,,,,
-5.08E-01,1.52,,,,
-5.08E-01,1.44,,,,
-5.07E-01,1.68,,,,
-5.07E-01,1.6,,,,
-5.06E-01,1.12,,,,
-5.06E-01,1.52,,,,
-5.06E-01,1.68,,,,
-5.05E-01,1.52,,,,
-5.05E-01,1.68,,,,
-5.04E-01,1.44,,,,
-5.04E-01,1.36,,,,
-5.04E-01,1.52,,,,
-5.03E-01,1.68,,,,
-5.03E-01,1.6,,,,
-5.02E-01,1.36,,,,
-5.02E-01,1.52,,,,
-5.02E-01,1.52,,,,
-5.01E-01,1.52,,,,
-5.01E-01,1.44,,,,
-5.00E-01,1.76,,,,
-5.00E-01,1.44,,,,
-5.00E-01,1.44,,,,
-4.99E-01,1.52,,,,
-4.99E-01,1.52,,,,
-4.98E-01,1.6,,,,
-4.98E-01,1.6,,,,
-4.98E-01,1.44,,,,
-4.97E-01,1.52,,,,
-4.97E-01,1.6,,,,
-4.96E-01,1.6,,,,
-4.96E-01,1.44,,,,
-4.96E-01,1.44,,,,
-4.95E-01,1.68,,,,
-4.95E-01,1.52,,,,
-4.94E-01,1.52,,,,
-4.94E-01,1.44,,,,
-4.94E-01,1.36,,,,
-4.93E-01,1.6,,,,
-4.93E-01,1.6,,,,
-4.92E-01,1.6,,,,
-4.92E-01,1.36,,,,
-4.92E-01,1.6,,,,
-4.91E-01,1.6,,,,
-4.91E-01,1.52,,,,
-4.90E-01,1.36,,,,
-4.90E-01,1.6,,,,
-4.90E-01,1.44,,,,
-4.89E-01,1.76,,,,
-4.89E-01,1.52,,,,
-4.88E-01,1.36,,,,
-4.88E-01,1.6,,,,
-4.88E-01,1.52,,,,
-4.87E-01,1.52,,,,
-4.87E-01,1.68,,,,
-4.86E-01,1.6,,,,
-4.86E-01,1.6,,,,
-4.86E-01,1.6,,,,
-4.85E-01,1.68,,,,
-4.85E-01,1.6,,,,
-4.84E-01,1.52,,,,
-4.84E-01,1.6,,,,
-4.84E-01,1.52,,,,
-4.83E-01,1.52,,,,
-4.83E-01,1.52,,,,
-4.82E-01,1.6,,,,
-4.82E-01,1.6,,,,
-4.82E-01,1.68,,,,
-4.81E-01,1.6,,,,
-4.81E-01,1.52,,,,
-4.80E-01,1.44,,,,
-4.80E-01,1.44,,,,
-4.80E-01,1.52,,,,
-4.79E-01,1.68,,,,
-4.79E-01,1.52,,,,
-4.78E-01,1.44,,,,
-4.78E-01,1.52,,,,
-4.78E-01,1.68,,,,
-4.77E-01,1.6,,,,
-4.77E-01,1.68,,,,
-4.76E-01,1.44,,,,
-4.76E-01,1.6,,,,
-4.76E-01,1.6,,,,
-4.75E-01,1.68,,,,
-4.75E-01,1.36,,,,
-4.74E-01,1.6,,,,
-4.74E-01,1.6,,,,
-4.74E-01,1.76,,,,
-4.73E-01,1.44,,,,
-4.73E-01,1.44,,,,
-4.72E-01,1.36,,,,
-4.72E-01,1.52,,,,
-4.72E-01,1.6,,,,
-4.71E-01,1.6,,,,
-4.71E-01,1.6,,,,
-4.70E-01,1.6,,,,
-4.70E-01,1.52,,,,
-4.70E-01,1.52,,,,
-4.69E-01,1.52,,,,
-4.69E-01,1.44,,,,
-4.68E-01,1.36,,,,
-4.68E-01,1.36,,,,
-4.68E-01,1.52,,,,
-4.67E-01,1.52,,,,
-4.67E-01,1.6,,,,
-4.66E-01,1.52,,,,
-4.66E-01,1.36,,,,
-4.66E-01,1.68,,,,
-4.65E-01,1.6,,,,
-4.65E-01,1.52,,,,
-4.64E-01,1.28,,,,
-4.64E-01,1.68,,,,
-4.64E-01,1.6,,,,
-4.63E-01,1.6,,,,
-4.63E-01,1.6,,,,
-4.62E-01,1.44,,,,
-4.62E-01,1.6,,,,
-4.62E-01,1.6,,,,
-4.61E-01,1.6,,,,
-4.61E-01,1.44,,,,
-4.60E-01,1.28,,,,
-4.60E-01,1.44,,,,
-4.60E-01,1.6,,,,
-4.59E-01,1.52,,,,
-4.59E-01,1.36,,,,
-4.58E-01,1.44,,,,
-4.58E-01,1.52,,,,
-4.58E-01,1.52,,,,
-4.57E-01,1.6,,,,
-4.57E-01,1.6,,,,
-4.56E-01,1.6,,,,
-4.56E-01,1.52,,,,
-4.56E-01,1.52,,,,
-4.55E-01,1.52,,,,
-4.55E-01,1.6,,,,
-4.54E-01,1.44,,,,
-4.54E-01,1.52,,,,
-4.54E-01,1.52,,,,
-4.53E-01,1.6,,,,
-4.53E-01,1.44,,,,
-4.52E-01,1.44,,,,
-4.52E-01,1.44,,,,
-4.52E-01,1.84,,,,
-4.51E-01,1.6,,,,
-4.51E-01,1.6,,,,
-4.50E-01,1.52,,,,
-4.50E-01,1.6,,,,
-4.50E-01,1.68,,,,
-4.49E-01,1.44,,,,
-4.49E-01,1.68,,,,
-4.48E-01,1.52,,,,
-4.48E-01,1.68,,,,
-4.48E-01,1.52,,,,
-4.47E-01,1.6,,,,
-4.47E-01,1.52,,,,
-4.46E-01,1.6,,,,
-4.46E-01,1.52,,,,
-4.46E-01,1.6,,,,
-4.45E-01,1.52,,,,
-4.45E-01,1.36,,,,
-4.44E-01,1.6,,,,
-4.44E-01,1.52,,,,
-4.44E-01,1.52,,,,
-4.43E-01,1.36,,,,
-4.43E-01,1.52,,,,
-4.42E-01,1.44,,,,
-4.42E-01,1.6,,,,
-4.42E-01,1.44,,,,
-4.41E-01,1.52,,,,
-4.41E-01,1.44,,,,
-4.40E-01,1.44,,,,
-4.40E-01,1.52,,,,
-4.40E-01,1.68,,,,
-4.39E-01,1.52,,,,
-4.39E-01,1.36,,,,
-4.38E-01,1.52,,,,
-4.38E-01,1.52,,,,
-4.38E-01,1.68,,,,
-4.37E-01,1.6,,,,
-4.37E-01,1.6,,,,
-4.36E-01,1.6,,,,
-4.36E-01,1.52,,,,
-4.36E-01,1.68,,,,
-4.35E-01,1.68,,,,
-4.35E-01,1.28,,,,
-4.34E-01,1.52,,,,
-4.34E-01,1.68,,,,
-4.34E-01,1.68,,,,
-4.33E-01,1.44,,,,
-4.33E-01,1.52,,,,
-4.32E-01,1.52,,,,
-4.32E-01,1.52,,,,
-4.32E-01,1.6,,,,
-4.31E-01,1.44,,,,
-4.31E-01,1.44,,,,
-4.30E-01,1.44,,,,
-4.30E-01,1.6,,,,
-4.30E-01,1.6,,,,
-4.29E-01,1.36,,,,
-4.29E-01,1.68,,,,
-4.28E-01,1.52,,,,
-4.28E-01,1.68,,,,
-4.28E-01,1.52,,,,
-4.27E-01,1.6,,,,
-4.27E-01,1.6,,,,
-4.26E-01,1.44,,,,
-4.26E-01,1.44,,,,
-4.26E-01,1.6,,,,
-4.25E-01,1.6,,,,
-4.25E-01,1.6,,,,
-4.24E-01,1.52,,,,
-4.24E-01,1.44,,,,
-4.24E-01,1.44,,,,
-4.23E-01,1.6,,,,
-4.23E-01,1.68,,,,
-4.22E-01,1.52,,,,
-4.22E-01,1.6,,,,
-4.22E-01,1.6,,,,
-4.21E-01,1.52,,,,
-4.21E-01,1.36,,,,
-4.20E-01,1.6,,,,
-4.20E-01,1.6,,,,
-4.20E-01,1.44,,,,
-4.19E-01,1.44,,,,
-4.19E-01,1.52,,,,
-4.18E-01,1.68,,,,
-4.18E-01,1.52,,,,
-4.18E-01,1.44,,,,
-4.17E-01,1.52,,,,
-4.17E-01,1.52,,,,
-4.16E-01,1.68,,,,
-4.16E-01,1.52,,,,
-4.16E-01,1.52,,,,
-4.15E-01,1.52,,,,
-4.15E-01,1.6,,,,
-4.14E-01,1.44,,,,
-4.14E-01,1.52,,,,
-4.14E-01,1.52,,,,
-4.13E-01,1.52,,,,
-4.13E-01,1.6,,,,
-4.12E-01,1.52,,,,
-4.12E-01,1.44,,,,
-4.12E-01,1.52,,,,
-4.11E-01,1.52,,,,
-4.11E-01,1.52,,,,
-4.10E-01,1.52,,,,
-4.10E-01,1.6,,,,
-4.10E-01,1.52,,,,
-4.09E-01,1.52,,,,
-4.09E-01,1.6,,,,
-4.08E-01,1.52,,,,
-4.08E-01,1.52,,,,
-4.08E-01,1.52,,,,
-4.07E-01,1.52,,,,
-4.07E-01,1.76,,,,
-4.06E-01,1.6,,,,
-4.06E-01,1.68,,,,
-4.06E-01,1.52,,,,
-4.05E-01,1.36,,,,
-4.05E-01,1.6,,,,
-4.04E-01,1.68,,,,
-4.04E-01,1.52,,,,
-4.04E-01,1.52,,,,
-4.03E-01,1.2,,,,
-4.03E-01,1.6,,,,
-4.02E-01,1.6,,,,
-4.02E-01,1.68,,,,
-4.02E-01,1.44,,,,
-4.01E-01,1.52,,,,
-4.01E-01,1.44,,,,
-4.00E-01,1.52,,,,
-4.00E-01,1.52,,,,
-4.00E-01,1.36,,,,
-3.99E-01,1.44,,,,
-3.99E-01,1.36,,,,
-3.98E-01,1.6,,,,
-3.98E-01,1.44,,,,
-3.98E-01,1.44,,,,
-3.97E-01,1.6,,,,
-3.97E-01,1.52,,,,
-3.96E-01,1.44,,,,
-3.96E-01,1.6,,,,
-3.96E-01,1.52,,,,
-3.95E-01,1.44,,,,
-3.95E-01,1.52,,,,
-3.94E-01,1.6,,,,
-3.94E-01,1.52,,,,
-3.94E-01,1.6,,,,
-3.93E-01,1.52,,,,
-3.93E-01,1.6,,,,
-3.92E-01,1.6,,,,
-3.92E-01,1.52,,,,
-3.92E-01,1.6,,,,
-3.91E-01,1.44,,,,
-3.91E-01,1.6,,,,
-3.90E-01,1.6,,,,
-3.90E-01,1.52,,,,
-3.90E-01,1.36,,,,
-3.89E-01,1.6,,,,
-3.89E-01,1.6,,,,
-3.88E-01,1.52,,,,
-3.88E-01,1.52,,,,
-3.88E-01,1.52,,,,
-3.87E-01,1.44,,,,
-3.87E-01,1.44,,,,
-3.86E-01,1.6,,,,
-3.86E-01,1.6,,,,
-3.86E-01,1.52,,,,
-3.85E-01,1.6,,,,
-3.85E-01,1.52,,,,
-3.84E-01,1.52,,,,
-3.84E-01,1.52,,,,
-3.84E-01,1.44,,,,
-3.83E-01,1.52,,,,
-3.83E-01,1.6,,,,
-3.82E-01,1.68,,,,
-3.82E-01,1.6,,,,
-3.82E-01,1.6,,,,
-3.81E-01,1.6,,,,
-3.81E-01,1.52,,,,
-3.80E-01,1.52,,,,
-3.80E-01,1.52,,,,
-3.80E-01,1.44,,,,
-3.79E-01,1.6,,,,
-3.79E-01,1.44,,,,
-3.78E-01,1.52,,,,
-3.78E-01,1.68,,,,
-3.78E-01,1.36,,,,
-3.77E-01,1.44,,,,
-3.77E-01,1.52,,,,
-3.76E-01,1.6,,,,
-3.76E-01,1.6,,,,
-3.76E-01,1.36,,,,
-3.75E-01,1.52,,,,
-3.75E-01,1.68,,,,
-3.74E-01,1.44,,,,
-3.74E-01,1.36,,,,
-3.74E-01,1.52,,,,
-3.73E-01,1.68,,,,
-3.73E-01,1.6,,,,
-3.72E-01,1.6,,,,
-3.72E-01,1.52,,,,
-3.72E-01,1.52,,,,
-3.71E-01,1.52,,,,
-3.71E-01,1.44,,,,
-3.70E-01,1.36,,,,
-3.70E-01,1.52,,,,
